,period_direc,period_he,return,pnl,drawdown (%),drawdown (abs)
392,17,24,2805.1862499999997,561037.25,44.9024568323324,41665.99999999996
393,17,25,2805.1862499999997,561037.25,44.9024568323324,41665.99999999996
394,17,26,2805.1862499999997,561037.25,44.9024568323324,41665.99999999996
395,17,27,2805.1862499999997,561037.25,44.9024568323324,41665.99999999996
396,17,28,2805.1862499999997,561037.25,44.9024568323324,41665.99999999996
397,17,29,2805.1862499999997,561037.25,44.9024568323324,41665.99999999996
398,17,30,2805.1862499999997,561037.25,44.9024568323324,41665.99999999996
399,17,31,2805.1862499999997,561037.25,44.9024568323324,41665.99999999996
400,17,32,2805.1862499999997,561037.25,44.9024568323324,41665.99999999996
401,17,33,2805.1862499999997,561037.25,44.9024568323324,41665.99999999996
402,17,34,2805.1862499999997,561037.25,44.9024568323324,41665.99999999996
403,17,35,2805.1862499999997,561037.25,44.9024568323324,41665.99999999996
404,17,36,2805.1862499999997,561037.25,44.9024568323324,41665.99999999996
405,17,37,2805.1862499999997,561037.25,44.9024568323324,41665.99999999996
406,17,38,2805.1862499999997,561037.25,44.9024568323324,41665.99999999996
407,17,39,2805.1862499999997,561037.25,44.9024568323324,41665.99999999996
408,18,6,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
409,18,7,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
410,18,8,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
411,18,9,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
412,18,10,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
413,18,11,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
414,18,12,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
415,18,13,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
416,18,14,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
417,18,15,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
418,18,16,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
419,18,17,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
420,18,18,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
421,18,19,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
422,18,20,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
423,18,21,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
424,18,22,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
425,18,23,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
426,18,24,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
427,18,25,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
428,18,26,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
429,18,27,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
430,18,28,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
431,18,29,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
432,18,30,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
433,18,31,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
434,18,32,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
435,18,33,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
436,18,34,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
437,18,35,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
438,18,36,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
439,18,37,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
440,18,38,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
441,18,39,2749.7162500000004,549943.25,46.2398108946436,41665.99999999994
442,19,6,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
443,19,7,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
444,19,8,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
445,19,9,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
446,19,10,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
447,19,11,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
448,19,12,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
449,19,13,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
450,19,14,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
451,19,15,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
452,19,16,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
453,19,17,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
454,19,18,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
455,19,19,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
456,19,20,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
457,19,21,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
458,19,22,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
459,19,23,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
460,19,24,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
461,19,25,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
462,19,26,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
463,19,27,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
464,19,28,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
465,19,29,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
466,19,30,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
467,19,31,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
468,19,32,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
469,19,33,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
470,19,34,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
471,19,35,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
472,19,36,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
473,19,37,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
474,19,38,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
475,19,39,2703.5699999999997,540714.0,46.30585952239766,42950.99999999997
476,20,6,2699.8125000000005,539962.5,47.934932390515364,43656.5
477,20,7,2699.8125000000005,539962.5,47.934932390515364,43656.5
478,20,8,2699.8125000000005,539962.5,47.934932390515364,43656.5
479,20,9,2699.8125000000005,539962.5,47.934932390515364,43656.5
480,20,10,2699.8125000000005,539962.5,47.934932390515364,43656.5
481,20,11,2699.8125000000005,539962.5,47.934932390515364,43656.5
482,20,12,2699.8125000000005,539962.5,47.934932390515364,43656.5
483,20,13,2699.8125000000005,539962.5,47.934932390515364,43656.5
484,20,14,2699.8125000000005,539962.5,47.934932390515364,43656.5
485,20,15,2699.8125000000005,539962.5,47.934932390515364,43656.5
486,20,16,2699.8125000000005,539962.5,47.934932390515364,43656.5
487,20,17,2699.8125000000005,539962.5,47.934932390515364,43656.5
488,20,18,2699.8125000000005,539962.5,47.934932390515364,43656.5
489,20,19,2699.8125000000005,539962.5,47.934932390515364,43656.5
490,20,20,2699.8125000000005,539962.5,47.934932390515364,43656.5
491,20,21,2699.8125000000005,539962.5,47.934932390515364,43656.5
492,20,22,2699.8125000000005,539962.5,47.934932390515364,43656.5
493,20,23,2699.8125000000005,539962.5,47.934932390515364,43656.5
494,20,24,2699.8125000000005,539962.5,47.934932390515364,43656.5
495,20,25,2699.8125000000005,539962.5,47.934932390515364,43656.5
496,20,26,2699.8125000000005,539962.5,47.934932390515364,43656.5
497,20,27,2699.8125000000005,539962.5,47.934932390515364,43656.5
498,20,28,2699.8125000000005,539962.5,47.934932390515364,43656.5
499,20,29,2699.8125000000005,539962.5,47.934932390515364,43656.5
500,20,30,2699.8125000000005,539962.5,47.934932390515364,43656.5
501,20,31,2699.8125000000005,539962.5,47.934932390515364,43656.5
502,20,32,2699.8125000000005,539962.5,47.934932390515364,43656.5
503,20,33,2699.8125000000005,539962.5,47.934932390515364,43656.5
504,20,34,2699.8125000000005,539962.5,47.934932390515364,43656.5
505,20,35,2699.8125000000005,539962.5,47.934932390515364,43656.5
506,20,36,2699.8125000000005,539962.5,47.934932390515364,43656.5
507,20,37,2699.8125000000005,539962.5,47.934932390515364,43656.5
508,20,38,2699.8125000000005,539962.5,47.934932390515364,43656.5
509,20,39,2699.8125000000005,539962.5,47.934932390515364,43656.5
510,21,6,2753.69125,550738.25,43.07089354064791,41156.4999999999
511,21,7,2753.69125,550738.25,43.07089354064791,41156.4999999999
512,21,8,2753.69125,550738.25,43.07089354064791,41156.4999999999
513,21,9,2753.69125,550738.25,43.07089354064791,41156.4999999999
514,21,10,2753.69125,550738.25,43.07089354064791,41156.4999999999
515,21,11,2753.69125,550738.25,43.07089354064791,41156.4999999999
516,21,12,2753.69125,550738.25,43.07089354064791,41156.4999999999
517,21,13,2753.69125,550738.25,43.07089354064791,41156.4999999999
518,21,14,2753.69125,550738.25,43.07089354064791,41156.4999999999
519,21,15,2753.69125,550738.25,43.07089354064791,41156.4999999999
520,21,16,2753.69125,550738.25,43.07089354064791,41156.4999999999
521,21,17,2753.69125,550738.25,43.07089354064791,41156.4999999999
522,21,18,2753.69125,550738.25,43.07089354064791,41156.4999999999
523,21,19,2753.69125,550738.25,43.07089354064791,41156.4999999999
524,21,20,2753.69125,550738.25,43.07089354064791,41156.4999999999
525,21,21,2753.69125,550738.25,43.07089354064791,41156.4999999999
526,21,22,2753.69125,550738.25,43.07089354064791,41156.4999999999
527,21,23,2753.69125,550738.25,43.07089354064791,41156.4999999999
528,21,24,2753.69125,550738.25,43.07089354064791,41156.4999999999
529,21,25,2753.69125,550738.25,43.07089354064791,41156.4999999999
530,21,26,2753.69125,550738.25,43.07089354064791,41156.4999999999
531,21,27,2753.69125,550738.25,43.07089354064791,41156.4999999999
532,21,28,2753.69125,550738.25,43.07089354064791,41156.4999999999
533,21,29,2753.69125,550738.25,43.07089354064791,41156.4999999999
534,21,30,2753.69125,550738.25,43.07089354064791,41156.4999999999
535,21,31,2753.69125,550738.25,43.07089354064791,41156.4999999999
536,21,32,2753.69125,550738.25,43.07089354064791,41156.4999999999
537,21,33,2753.69125,550738.25,43.07089354064791,41156.4999999999
538,21,34,2753.69125,550738.25,43.07089354064791,41156.4999999999
539,21,35,2753.69125,550738.25,43.07089354064791,41156.4999999999
540,21,36,2753.69125,550738.25,43.07089354064791,41156.4999999999
541,21,37,2753.69125,550738.25,43.07089354064791,41156.4999999999
542,21,38,2753.69125,550738.25,43.07089354064791,41156.4999999999
543,21,39,2753.69125,550738.25,43.07089354064791,41156.4999999999
544,22,6,2736.63,547326.0,42.42019768916004,41156.49999999997
545,22,7,2736.63,547326.0,42.42019768916004,41156.49999999997
546,22,8,2736.63,547326.0,42.42019768916004,41156.49999999997
547,22,9,2736.63,547326.0,42.42019768916004,41156.49999999997
548,22,10,2736.63,547326.0,42.42019768916004,41156.49999999997
549,22,11,2736.63,547326.0,42.42019768916004,41156.49999999997
550,22,12,2736.63,547326.0,42.42019768916004,41156.49999999997
551,22,13,2736.63,547326.0,42.42019768916004,41156.49999999997
552,22,14,2736.63,547326.0,42.42019768916004,41156.49999999997
553,22,15,2736.63,547326.0,42.42019768916004,41156.49999999997
554,22,16,2736.63,547326.0,42.42019768916004,41156.49999999997
555,22,17,2736.63,547326.0,42.42019768916004,41156.49999999997
556,22,18,2736.63,547326.0,42.42019768916004,41156.49999999997
557,22,19,2736.63,547326.0,42.42019768916004,41156.49999999997
558,22,20,2736.63,547326.0,42.42019768916004,41156.49999999997
559,22,21,2736.63,547326.0,42.42019768916004,41156.49999999997
560,22,22,2736.63,547326.0,42.42019768916004,41156.49999999997
561,22,23,2736.63,547326.0,42.42019768916004,41156.49999999997
562,22,24,2736.63,547326.0,42.42019768916004,41156.49999999997
563,22,25,2736.63,547326.0,42.42019768916004,41156.49999999997
564,22,26,2736.63,547326.0,42.42019768916004,41156.49999999997
565,22,27,2736.63,547326.0,42.42019768916004,41156.49999999997
566,22,28,2736.63,547326.0,42.42019768916004,41156.49999999997
567,22,29,2736.63,547326.0,42.42019768916004,41156.49999999997
568,22,30,2736.63,547326.0,42.42019768916004,41156.49999999997
569,22,31,2736.63,547326.0,42.42019768916004,41156.49999999997
570,22,32,2736.63,547326.0,42.42019768916004,41156.49999999997
571,22,33,2736.63,547326.0,42.42019768916004,41156.49999999997
572,22,34,2736.63,547326.0,42.42019768916004,41156.49999999997
573,22,35,2736.63,547326.0,42.42019768916004,41156.49999999997
574,22,36,2736.63,547326.0,42.42019768916004,41156.49999999997
575,22,37,2736.63,547326.0,42.42019768916004,41156.49999999997
576,22,38,2736.63,547326.0,42.42019768916004,41156.49999999997
577,22,39,2736.63,547326.0,42.42019768916004,41156.49999999997
578,23,6,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
579,23,7,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
580,23,8,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
581,23,9,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
582,23,10,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
583,23,11,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
584,23,12,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
585,23,13,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
586,23,14,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
587,23,15,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
588,23,16,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
589,23,17,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
590,23,18,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
591,23,19,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
592,23,20,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
593,23,21,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
594,23,22,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
595,23,23,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
596,23,24,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
597,23,25,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
598,23,26,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
599,23,27,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
600,23,28,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
601,23,29,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
602,23,30,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
603,23,31,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
604,23,32,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
605,23,33,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
606,23,34,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
607,23,35,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
608,23,36,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
609,23,37,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
610,23,38,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
611,23,39,2767.1912500000003,553438.25,43.11861245999186,41156.499999999935
612,24,6,2789.985,557997.0,43.35768921890016,41166.500000000124
613,24,7,2789.985,557997.0,43.35768921890016,41166.500000000124
614,24,8,2789.985,557997.0,43.35768921890016,41166.500000000124
615,24,9,2789.985,557997.0,43.35768921890016,41166.500000000124
616,24,10,2789.985,557997.0,43.35768921890016,41166.500000000124
617,24,11,2789.985,557997.0,43.35768921890016,41166.500000000124
618,24,12,2789.985,557997.0,43.35768921890016,41166.500000000124
619,24,13,2789.985,557997.0,43.35768921890016,41166.500000000124
620,24,14,2789.985,557997.0,43.35768921890016,41166.500000000124
621,24,15,2789.985,557997.0,43.35768921890016,41166.500000000124
622,24,16,2789.985,557997.0,43.35768921890016,41166.500000000124
623,24,17,2789.985,557997.0,43.35768921890016,41166.500000000124
624,24,18,2789.985,557997.0,43.35768921890016,41166.500000000124
625,24,19,2789.985,557997.0,43.35768921890016,41166.500000000124
626,24,20,2789.985,557997.0,43.35768921890016,41166.500000000124
627,24,21,2789.985,557997.0,43.35768921890016,41166.500000000124
628,24,22,2789.985,557997.0,43.35768921890016,41166.500000000124
629,24,23,2789.985,557997.0,43.35768921890016,41166.500000000124
630,24,24,2789.985,557997.0,43.35768921890016,41166.500000000124
631,24,25,2789.985,557997.0,43.35768921890016,41166.500000000124
632,24,26,2789.985,557997.0,43.35768921890016,41166.500000000124
633,24,27,2789.985,557997.0,43.35768921890016,41166.500000000124
634,24,28,2789.985,557997.0,43.35768921890016,41166.500000000124
635,24,29,2789.985,557997.0,43.35768921890016,41166.500000000124
636,24,30,2789.985,557997.0,43.35768921890016,41166.500000000124
637,24,31,2789.985,557997.0,43.35768921890016,41166.500000000124
638,24,32,2789.985,557997.0,43.35768921890016,41166.500000000124
639,24,33,2789.985,557997.0,43.35768921890016,41166.500000000124
640,24,34,2789.985,557997.0,43.35768921890016,41166.500000000124
641,24,35,2789.985,557997.0,43.35768921890016,41166.500000000124
642,24,36,2789.985,557997.0,43.35768921890016,41166.500000000124
643,24,37,2789.985,557997.0,43.35768921890016,41166.500000000124
644,24,38,2789.985,557997.0,43.35768921890016,41166.500000000124
645,24,39,2789.985,557997.0,43.35768921890016,41166.500000000124
646,25,6,2680.95875,536191.75,57.68862510148658,51514.49999999986
647,25,7,2680.95875,536191.75,57.68862510148658,51514.49999999986
648,25,8,2680.95875,536191.75,57.68862510148658,51514.49999999986
649,25,9,2680.95875,536191.75,57.68862510148658,51514.49999999986
650,25,10,2680.95875,536191.75,57.68862510148658,51514.49999999986
651,25,11,2680.95875,536191.75,57.68862510148658,51514.49999999986
652,25,12,2680.95875,536191.75,57.68862510148658,51514.49999999986
653,25,13,2680.95875,536191.75,57.68862510148658,51514.49999999986
654,25,14,2680.95875,536191.75,57.68862510148658,51514.49999999986
655,25,15,2680.95875,536191.75,57.68862510148658,51514.49999999986
656,25,16,2680.95875,536191.75,57.68862510148658,51514.49999999986
657,25,17,2680.95875,536191.75,57.68862510148658,51514.49999999986
658,25,18,2680.95875,536191.75,57.68862510148658,51514.49999999986
659,25,19,2680.95875,536191.75,57.68862510148658,51514.49999999986
660,25,20,2680.95875,536191.75,57.68862510148658,51514.49999999986
661,25,21,2680.95875,536191.75,57.68862510148658,51514.49999999986
662,25,22,2680.95875,536191.75,57.68862510148658,51514.49999999986
663,25,23,2680.95875,536191.75,57.68862510148658,51514.49999999986
664,25,24,2680.95875,536191.75,57.68862510148658,51514.49999999986
665,25,25,2680.95875,536191.75,57.68862510148658,51514.49999999986
666,25,26,2680.95875,536191.75,57.68862510148658,51514.49999999986
667,25,27,2680.95875,536191.75,57.68862510148658,51514.49999999986
668,25,28,2680.95875,536191.75,57.68862510148658,51514.49999999986
669,25,29,2680.95875,536191.75,57.68862510148658,51514.49999999986
670,25,30,2680.95875,536191.75,57.68862510148658,51514.49999999986
671,25,31,2680.95875,536191.75,57.68862510148658,51514.49999999986
672,25,32,2680.95875,536191.75,57.68862510148658,51514.49999999986
673,25,33,2680.95875,536191.75,57.68862510148658,51514.49999999986
674,25,34,2680.95875,536191.75,57.68862510148658,51514.49999999986
675,25,35,2680.95875,536191.75,57.68862510148658,51514.49999999986
676,25,36,2680.95875,536191.75,57.68862510148658,51514.49999999986
677,25,37,2680.95875,536191.75,57.68862510148658,51514.49999999986
678,25,38,2680.95875,536191.75,57.68862510148658,51514.49999999986
679,25,39,2680.95875,536191.75,57.68862510148658,51514.49999999986
680,26,6,2645.705,529141.0,59.13271557995442,51514.4999999998
681,26,7,2645.705,529141.0,59.13271557995442,51514.4999999998
682,26,8,2645.705,529141.0,59.13271557995442,51514.4999999998
683,26,9,2645.705,529141.0,59.13271557995442,51514.4999999998
684,26,10,2645.705,529141.0,59.13271557995442,51514.4999999998
685,26,11,2645.705,529141.0,59.13271557995442,51514.4999999998
686,26,12,2645.705,529141.0,59.13271557995442,51514.4999999998
687,26,13,2645.705,529141.0,59.13271557995442,51514.4999999998
688,26,14,2645.705,529141.0,59.13271557995442,51514.4999999998
689,26,15,2645.705,529141.0,59.13271557995442,51514.4999999998
690,26,16,2645.705,529141.0,59.13271557995442,51514.4999999998
691,26,17,2645.705,529141.0,59.13271557995442,51514.4999999998
692,26,18,2645.705,529141.0,59.13271557995442,51514.4999999998
693,26,19,2645.705,529141.0,59.13271557995442,51514.4999999998
694,26,20,2645.705,529141.0,59.13271557995442,51514.4999999998
695,26,21,2645.705,529141.0,59.13271557995442,51514.4999999998
696,26,22,2645.705,529141.0,59.13271557995442,51514.4999999998
697,26,23,2645.705,529141.0,59.13271557995442,51514.4999999998
698,26,24,2645.705,529141.0,59.13271557995442,51514.4999999998
699,26,25,2645.705,529141.0,59.13271557995442,51514.4999999998
700,26,26,2645.705,529141.0,59.13271557995442,51514.4999999998
701,26,27,2645.705,529141.0,59.13271557995442,51514.4999999998
702,26,28,2645.705,529141.0,59.13271557995442,51514.4999999998
703,26,29,2645.705,529141.0,59.13271557995442,51514.4999999998
704,26,30,2645.705,529141.0,59.13271557995442,51514.4999999998
705,26,31,2645.705,529141.0,59.13271557995442,51514.4999999998
706,26,32,2645.705,529141.0,59.13271557995442,51514.4999999998
707,26,33,2645.705,529141.0,59.13271557995442,51514.4999999998
708,26,34,2645.705,529141.0,59.13271557995442,51514.4999999998
709,26,35,2645.705,529141.0,59.13271557995442,51514.4999999998
710,26,36,2645.705,529141.0,59.13271557995442,51514.4999999998
711,26,37,2645.705,529141.0,59.13271557995442,51514.4999999998
712,26,38,2645.705,529141.0,59.13271557995442,51514.4999999998
713,26,39,2645.705,529141.0,59.13271557995442,51514.4999999998
714,27,6,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
715,27,7,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
716,27,8,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
717,27,9,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
718,27,10,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
719,27,11,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
720,27,12,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
721,27,13,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
722,27,14,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
723,27,15,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
724,27,16,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
725,27,17,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
726,27,18,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
727,27,19,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
728,27,20,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
729,27,21,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
730,27,22,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
731,27,23,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
732,27,24,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
733,27,25,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
734,27,26,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
735,27,27,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
736,27,28,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
737,27,29,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
738,27,30,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
739,27,31,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
740,27,32,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
741,27,33,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
742,27,34,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
743,27,35,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
744,27,36,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
745,27,37,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
746,27,38,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
747,27,39,2623.8087499999997,524761.75,60.58925578523322,51514.49999999992
748,28,6,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
749,28,7,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
750,28,8,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
751,28,9,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
752,28,10,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
753,28,11,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
754,28,12,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
755,28,13,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
756,28,14,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
757,28,15,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
758,28,16,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
759,28,17,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
760,28,18,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
761,28,19,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
762,28,20,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
763,28,21,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
764,28,22,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
765,28,23,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
766,28,24,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
767,28,25,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
768,28,26,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
769,28,27,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
770,28,28,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
771,28,29,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
772,28,30,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
773,28,31,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
774,28,32,2588.6187500000005,517723.75,65.23341289991697,51514.49999999995
